grid_id,grid_row,grid_col,center_x_3003,center_y_3003,center_lon,center_lat,fit_eligible,edge_support,qa_score,qa_reasons,exclusion_reason,assignment_status,building_fraction,avg_height_m,facade_to_site_ratio,uwg_tree_cover_fraction,uwg_grass_cover_fraction,road_fraction,green_pct,tree_canopy_pct,tree_count,tree_density_ha,tree_mean_height_m,building_count,height_valid_footprint_frac,cluster_k4_provisional,cluster_k4_label,distance_to_medoid_k4,distance_ratio_p95_k4,outlier_gt_cluster_p99_k4,cluster_k7_provisional,cluster_k7_label,distance_to_medoid_k7,distance_ratio_p95_k7,outlier_gt_cluster_p99_k7,cluster_k8_provisional,cluster_k8_label,distance_to_medoid_k8,distance_ratio_p95_k8,outlier_gt_cluster_p99_k8,epw_category,epw_category_name,representative_k7_cluster,representative_grid_id,epw_filename,release_version,archived_building_fraction,archived_avg_height_m,archived_facade_to_site_ratio,archived_uwg_tree_cover_fraction,archived_uwg_grass_cover_fraction,canopy_area_delta_m2,canopy_corrected_gt_2p5_m2,archived_k4,archived_k7,archived_k8,c6_out_of_domain,epw_recommendation_available,recommendation_status
413,11,49,1392950.0,4985750.0,7.641037420367264,45.01693927558993,True,False,0,,,fit_member,0.1228315661482709,9.403416710567422,0.2452395512986678,0.0598017563169135,0.3923616288404498,0.2512155646913245,45.21633851573634,5.980175631691358,330,13.2,10.702786377708978,143,0.8868543874203777,0.0,"open, low-rise, green",1.2667508087007517,0.7644164214124212,False,2.0,"open, mid-rise, green",0.8575651472423427,0.4523126025346426,False,1.0,"open, low-rise, green",0.8176864592775223,0.5195757735876616,False,B,Tree-rich mid-rise,2.0,10026.0,torino_urban_epw_B_v0.2.0.epw,0.2.0,0.1228315661482709,9.403416710567422,0.2452395512986678,0.0598017563169136,0.3923616288404498,-9.094947017729282e-12,False,0.0,2.0,1.0,False,True,candidate
414,11,50,1393050.0,4985750.0,7.642306202456649,45.016954372580095,True,False,0,,,fit_member,0.1136077750131485,10.088951409732614,0.2177594124386534,0.0386201023801917,0.3871487800618388,0.2414005863319598,42.57688824420306,3.8620102380191765,253,10.12,10.718875502008032,124,0.8773806264551701,0.0,"open, low-rise, green",0.897056849743335,0.5413258725981133,False,1.0,"open, low-rise, green",0.8874474103373482,0.7428631231835028,False,2.0,"open, low-rise, green",0.8955566753008862,0.8290092458186995,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.1136077750131485,10.088951409732614,0.2177594124386534,0.0386201023801918,0.3871487800618388,-1.091393642127514e-11,False,0.0,1.0,2.0,False,True,candidate
415,11,51,1393150.0,4985750.0,7.643574985546388,45.01696945547859,True,False,0,,,fit_member,0.1251239856192626,9.960450674098013,0.2355088034135648,0.0399974593264816,0.3247788507234356,0.2294950755623205,36.47763100499173,3.999745932648168,323,12.92,10.843260188087774,139,0.93622159749777,0.0,"open, low-rise, green",0.9728497904001139,0.5870628621206245,False,2.0,"open, mid-rise, green",0.8635796737304875,0.455484893453431,False,2.0,"open, low-rise, green",0.9704468716456355,0.898334467664783,False,B,Tree-rich mid-rise,2.0,10026.0,torino_urban_epw_B_v0.2.0.epw,0.2.0,0.1251239856192626,9.960450674098013,0.2355088034135648,0.0399974593264817,0.3247788507234356,-7.275957614183426e-12,False,0.0,2.0,2.0,False,True,candidate
416,11,52,1393250.0,4985750.0,7.644843769635546,45.016984524285355,True,False,0,,,fit_member,0.1164757737356887,10.83297833995055,0.237283526925672,0.0344387385845798,0.3239882991252929,0.238374680229003,35.84270377098728,3.443873858457984,283,11.32,11.240143369175629,127,0.9939193043388518,0.0,"open, low-rise, green",0.9299486515539801,0.5611743173444703,False,2.0,"open, mid-rise, green",0.9406258670183738,0.4961219976005552,False,2.0,"open, low-rise, green",0.9335761026232446,0.8642035083821243,False,B,Tree-rich mid-rise,2.0,10026.0,torino_urban_epw_B_v0.2.0.epw,0.2.0,0.1164757737356887,10.83297833995055,0.237283526925672,0.0344387385845799,0.3239882991252928,-1.6370904631912708e-11,False,0.0,2.0,2.0,False,True,candidate
417,11,53,1393350.0,4985750.0,7.646112554723196,45.01699957900041,True,False,0,,,fit_member,0.1234098952121514,13.131825458726237,0.2942545270541251,0.0479995810885895,0.2391992239119325,0.2741403457448968,28.719880500052213,4.799958108858957,351,14.04,11.447368421052632,131,0.9931187908833436,2.0,"moderate-density, taller, mixed-green",1.0212023453095587,0.6184638815109517,False,2.0,"open, mid-rise, green",0.6225421178830801,0.32835248311175874,False,4.0,"moderate-density, mid-rise, mixed-green",0.762442113146844,0.6845411452370171,False,B,Tree-rich mid-rise,2.0,10026.0,torino_urban_epw_B_v0.2.0.epw,0.2.0,0.1234098952121514,13.131825458726237,0.2942545270541251,0.0479995810885895,0.2391992239119325,-7.275957614183426e-12,False,2.0,2.0,4.0,False,True,candidate
418,11,54,1393450.0,4985750.0,7.647381340808401,45.01701461962368,True,False,0,,,fit_member,0.1621013156382134,13.460644985137773,0.3549489674695154,0.0476882868156671,0.1902940645386442,0.265442056594902,23.79823513543114,4.768828681566715,347,13.88,11.64896755162242,132,0.9889565795174688,2.0,"moderate-density, taller, mixed-green",0.8364196594019476,0.5065551910468714,False,3.0,"moderate-density, mid-rise, mixed-green",0.6995115737762043,0.6659691412090184,False,4.0,"moderate-density, mid-rise, mixed-green",0.6134702941105753,0.5507902179827031,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.1621013156382134,13.460644985137773,0.3549489674695154,0.0476882868156671,0.1902940645386442,-3.637978807091713e-12,False,2.0,3.0,4.0,False,True,candidate
419,11,55,1393550.0,4985750.0,7.648650127890225,45.01702964615513,True,False,0,,,fit_member,0.2000853859344935,12.494258233440444,0.4042274224151592,0.0460202216425812,0.1474623613519917,0.280485214778068,19.3482582994573,4.602022164258128,329,13.16,12.071651090342678,167,0.97539299919815,2.0,"moderate-density, taller, mixed-green",0.8132942210069075,0.49254988792831716,False,3.0,"moderate-density, mid-rise, mixed-green",0.5679244420557872,0.5406917728404991,False,4.0,"moderate-density, mid-rise, mixed-green",0.5289413173422413,0.4748978170187964,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.2000853859344935,12.494258233440444,0.4042274224151592,0.0460202216425812,0.1474623613519917,3.637978807091713e-12,False,2.0,3.0,4.0,False,True,candidate
420,11,56,1393650.0,4985750.0,7.649918915967742,45.01704465859477,True,False,0,,,fit_member,0.2245806697569295,12.739614947947404,0.4568945473335684,0.0365260603261545,0.1224044554535205,0.3047915829228063,15.893051577967512,3.6526060326154517,216,8.64,12.576923076923077,176,0.9744897659806347,3.0,"dense, taller, low-green",0.9009604218797703,0.5743556801020178,False,3.0,"moderate-density, mid-rise, mixed-green",0.42310123451208065,0.40281301461730157,False,4.0,"moderate-density, mid-rise, mixed-green",0.4338287267317794,0.38950316137179725,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.2245806697569295,12.739614947947404,0.4568945473335684,0.0365260603261545,0.1224044554535205,-1.091393642127514e-11,False,3.0,3.0,4.0,False,True,candidate
421,11,57,1393750.0,4985750.0,7.65118770504001,45.01705965694254,True,False,0,,,fit_member,0.2804458379243515,12.394401483788714,0.5751721172295869,0.0341589894576731,0.0436907114149811,0.3111120021851308,7.784970087265437,3.4158989457673132,194,7.76,12.365591397849462,285,0.96879799334656,3.0,"dense, taller, low-green",0.607409974696651,0.3872194167972005,False,5.0,"dense, taller, low-green",0.6961327114573035,0.7135215522875612,False,6.0,"dense, taller, low-green",0.704818857769588,0.7043066802872197,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.2804458379243515,12.394401483788714,0.5751721172295869,0.0341589894576731,0.0436907114149812,7.275957614183426e-12,False,3.0,5.0,6.0,False,True,candidate
422,11,58,1393850.0,4985750.0,7.652456495106099,45.01707464119843,True,False,0,,,fit_member,0.3278484139690632,12.37717820519512,0.7402470789379043,0.0198383151206585,0.0430730288527601,0.2896602765774099,6.29113439734187,1.9838315120658545,122,4.88,12.46551724137931,420,0.9668101090024444,3.0,"dense, taller, low-green",0.5578040666440944,0.3555960131884609,False,5.0,"dense, taller, low-green",0.5510394243902601,0.5648039504414206,False,6.0,"dense, taller, low-green",0.4294503636508853,0.4291382908343989,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.3278484139690632,12.37717820519512,0.7402470789379043,0.0198383151206584,0.0430730288527602,2.7284841053187847e-11,False,3.0,5.0,6.0,False,True,candidate
423,11,59,1393950.0,4985750.0,7.653725286165082,45.01708961136239,True,False,0,,,fit_member,0.3519707020584092,12.796155595499853,0.8358965613716606,0.0242730631665065,0.0336157322871785,0.2973156962328058,5.788879545368511,2.427306316650653,160,6.4,12.311688311688313,509,0.9672915363161216,3.0,"dense, taller, low-green",0.4722521482723304,0.3010572908792982,False,5.0,"dense, taller, low-green",0.4512386199592097,0.46251020138297266,False,6.0,"dense, taller, low-green",0.22580708136481387,0.22564299196629756,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.3519707020584092,12.796155595499853,0.8358965613716606,0.0242730631665064,0.0336157322871786,8.185452315956354e-12,False,3.0,5.0,6.0,False,True,candidate
424,11,60,1394050.0,4985750.0,7.654994078216015,45.017104567434416,True,False,0,,,fit_member,0.3201427982785813,12.693324272017517,0.8027723544339515,0.040713205855466,0.0653685489047364,0.2826687872125432,10.608175476020252,4.071320585546609,279,11.16,10.96812749003984,521,0.9734831943739414,3.0,"dense, taller, low-green",0.40124443789185915,0.2557903948008098,False,5.0,"dense, taller, low-green",0.4635948353779752,0.475175065224151,False,6.0,"dense, taller, low-green",0.4112024574823725,0.41090364504695687,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.3201427982785813,12.693324272017517,0.8027723544339515,0.040713205855466,0.0653685489047364,5.4569682106375694e-12,False,3.0,5.0,6.0,False,True,candidate
425,11,61,1394150.0,4985750.0,7.6562628712579714,45.01711950941444,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.2776565841991151,13.333130127969984,0.7723461241866325,0.0474821158043124,0.0756416502019388,0.2738828287165202,12.312376600625129,4.74821158043124,305,12.2,11.1171875,507,0.9710428367883516,3.0,"dense, taller, low-green",0.44868696172442807,0.28603465679043083,False,5.0,"dense, taller, low-green",0.5251461620604523,0.5382638950363577,False,5.0,"moderate-density, taller, mixed-green",0.5309549949911703,0.5199962260854598,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.2776565841991151,13.333130127969984,0.7723461241866325,0.0474821158043123,0.0756416502019389,1.8189894035458565e-11,False,3.0,5.0,5.0,False,True,provisional
426,11,62,1394250.0,4985750.0,7.657531665290016,45.01713443730246,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.2368227225945854,14.662240807616344,0.7300864189240831,0.0487470284485169,0.0723748417266987,0.2643502900450167,12.112187017521569,4.87470284485169,319,12.76,11.074906367041198,441,0.9789252667999336,3.0,"dense, taller, low-green",0.5014885722290218,0.31969529734173663,False,5.0,"dense, taller, low-green",0.5696646789693445,0.5838944490493637,False,5.0,"moderate-density, taller, mixed-green",0.399738396000249,0.3914879025576194,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.2368227225945854,14.662240807616344,0.7300864189240831,0.0487470284485169,0.0723748417266987,-9.094947017729282e-12,False,3.0,5.0,5.0,False,True,provisional
427,11,63,1394350.0,4985750.0,7.65880046031122,45.01714935109847,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.1787139306499038,15.38343464466386,0.5261463610845344,0.0462658048765019,0.0696959619538965,0.2891879286920218,11.596176683039856,4.626580487650197,306,12.24,11.09727626459144,310,0.9820046573424164,2.0,"moderate-density, taller, mixed-green",0.7853820999627593,0.4756456585153554,False,4.0,"moderate-density, taller, mixed-green",0.769599499978276,0.6862440780312627,False,5.0,"moderate-density, taller, mixed-green",0.6464834774248451,0.6331402315804835,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.1787139306499038,15.38343464466386,0.5261463610845344,0.046265804876502,0.0696959619538965,-1.2732925824820995e-11,False,2.0,4.0,5.0,False,True,provisional
428,11,64,1394450.0,4985750.0,7.660069256320638,45.01716425080239,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.1449238293983383,16.101398920197244,0.4413018209430353,0.0440328705772169,0.0526975060583123,0.2912211609711078,9.67303766355293,4.403287057721696,285,11.4,10.928888888888888,256,0.9880357270892892,2.0,"moderate-density, taller, mixed-green",0.9211887905603896,0.5578933476123744,False,4.0,"moderate-density, taller, mixed-green",0.9141201443121725,0.8151116725790741,False,5.0,"moderate-density, taller, mixed-green",0.8389037217944268,0.8215889736368388,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.1449238293983383,16.101398920197244,0.4413018209430353,0.0440328705772169,0.0526975060583123,0.0,False,2.0,4.0,5.0,False,True,provisional
429,11,65,1394550.0,4985750.0,7.661338053317349,45.01717913641425,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.1542144426338279,17.807235305805563,0.4840334874161878,0.0281868001359283,0.0185600035099649,0.2883588133036168,4.674680364589335,2.8186800135928323,179,7.16,12.333333333333334,250,0.9866593620056132,3.0,"dense, taller, low-green",0.9946669628329025,0.6340929146709364,False,5.0,"dense, taller, low-green",1.0145415017901327,1.0398839406670355,False,5.0,"moderate-density, taller, mixed-green",1.0218266751663188,1.0007364462383013,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.1542144426338279,17.807235305805563,0.4840334874161878,0.0281868001359283,0.018560003509965,2.7284841053187847e-12,False,3.0,5.0,5.0,False,True,provisional
430,11,66,1394650.0,4985750.0,7.662606851300416,45.017194007933945,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.1640393652648013,18.748847454560995,0.4963467803939675,0.0301239095394711,0.0014360207373486,0.2942502759829384,3.155993027681988,3.0123909539471145,211,8.44,12.14207650273224,229,0.930783245423778,3.0,"dense, taller, low-green",1.01111749190311,0.644580006648233,False,5.0,"dense, taller, low-green",1.0335253546556948,1.0593419950611154,False,5.0,"moderate-density, taller, mixed-green",1.0265846882341811,1.0053962551906492,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.1640393652648013,18.748847454560995,0.4963467803939675,0.0301239095394711,0.0014360207373487,3.637978807091713e-12,False,3.0,5.0,5.0,False,True,provisional
431,11,67,1394750.0,4985750.0,7.6638756502689,45.01720886536151,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.1350287653490824,19.971604820899397,0.4064374183169876,0.0364152829659908,0.0360508384033776,0.2713491046095151,7.246612136936856,3.641528296599083,255,10.2,12.206185567010309,166,0.9196875557883056,3.0,"dense, taller, low-green",1.2219007641017077,0.7789528011880468,False,4.0,"moderate-density, taller, mixed-green",1.14186621159872,1.0181905336941273,False,5.0,"moderate-density, taller, mixed-green",1.101662447010946,1.0789244291322495,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.1350287653490824,19.971604820899397,0.4064374183169876,0.0364152829659908,0.0360508384033777,5.4569682106375694e-12,False,3.0,4.0,5.0,False,True,provisional
432,11,68,1394850.0,4985750.0,7.665144450221881,45.01722370869688,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.162242153302054,22.08817194112601,0.374685419022387,0.0407002182923373,0.0607675617223512,0.2054601210101324,10.146778001468864,4.070021829233737,269,10.76,12.512562814070352,130,0.9362205723876982,3.0,"dense, taller, low-green",1.3516177206599074,0.8616464123561197,False,4.0,"moderate-density, taller, mixed-green",1.17557014008618,1.0482439853031285,False,5.0,"moderate-density, taller, mixed-green",1.1869494996906478,1.1624511798847013,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.162242153302054,22.08817194112601,0.374685419022387,0.0407002182923374,0.0607675617223512,-1.6370904631912708e-11,False,3.0,4.0,5.0,False,True,provisional
433,11,69,1394950.0,4985750.0,7.666413251158409,45.01723853794006,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.1373622226375278,23.98651925706792,0.3044965881663265,0.0383750358578794,0.0970993040212951,0.1903592919113807,13.54743398791746,3.8375035857879434,261,10.44,11.864406779661016,75,0.9253236431915844,2.0,"moderate-density, taller, mixed-green",1.64821058399812,0.9981946477198013,False,4.0,"moderate-density, taller, mixed-green",1.425193157379696,1.2708303011242879,False,5.0,"moderate-density, taller, mixed-green",1.4807100495855434,1.450148590699483,True,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.1373622226375278,23.98651925706792,0.3044965881663265,0.0383750358578795,0.0970993040212951,-1.6370904631912708e-11,False,2.0,4.0,5.0,False,True,provisional
434,11,70,1395050.0,4985750.0,7.667682053077562,45.017253353090986,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.1164130978581839,23.14034278451723,0.2284671839026688,0.0357664796028758,0.112884830139458,0.1858264624381908,14.86513097423339,3.5766479602875894,241,9.64,11.364864864864863,42,0.916332818289594,2.0,"moderate-density, taller, mixed-green",1.6395621335080954,0.9929569450414996,False,4.0,"moderate-density, taller, mixed-green",1.4824168490677303,1.3218560873223153,False,5.0,"moderate-density, taller, mixed-green",1.5408073543003726,1.5090055031391876,True,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.1164130978581839,23.14034278451723,0.2284671839026688,0.0357664796028759,0.1128848301394579,-1.2732925824820995e-11,False,2.0,4.0,5.0,False,True,provisional
435,11,71,1395150.0,4985750.0,7.668950855978403,45.01726815414965,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.1047035325715493,20.678985268041377,0.1825222262384329,0.0240644350818811,0.1525011243653957,0.1583047494670182,17.656555944727693,2.4064435081881124,161,6.44,11.075949367088608,41,0.9918523785890198,2.0,"moderate-density, taller, mixed-green",1.6210900220924753,0.9817698049235006,False,3.0,"moderate-density, mid-rise, mixed-green",1.3223577009498777,1.2589490374243177,False,4.0,"moderate-density, mid-rise, mixed-green",1.3359973734098043,1.1994945665487602,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.1047035325715493,20.678985268041377,0.1825222262384329,0.0240644350818812,0.1525011243653957,-2.0008883439004418e-11,False,2.0,3.0,4.0,False,True,provisional
436,11,72,1395250.0,4985750.0,7.670219659859999,45.017282941115994,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0970801811713747,19.74675048890689,0.1768569212310815,0.0247849113825826,0.1388389478980836,0.1489147289189744,16.36238592806663,2.478491138258262,143,5.72,13.835051546391751,46,0.9921027215158116,2.0,"moderate-density, taller, mixed-green",1.5567802569683131,0.9428223160732958,False,3.0,"moderate-density, mid-rise, mixed-green",1.2256540515532421,1.166882445884176,False,4.0,"moderate-density, mid-rise, mixed-green",1.2487461493996024,1.1211580584028993,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.0970801811713747,19.74675048890689,0.1768569212310815,0.0247849113825825,0.1388389478980837,6.366462912410498e-12,False,2.0,3.0,4.0,False,True,provisional
